회사명,거래소코드,회계년도,장기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS)(천원),유동성장기차입금(IFRS)(천원),자산(*)(IFRS)(천원),장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS연결)(천원),유동성장기차입금(IFRS연결)(천원),자산(*)(IFRS연결)(천원)
제이씨케미칼(주),137950,2014/12,19061404,27732909,0,95421089,19061404,38724909,0,106146769
제이씨케미칼(주),137950,2015/12,23096295,25591561,1933800,123609191,23096295,37311561,1933800,137095262
제이씨케미칼(주),137950,2016/12,21079566,29241990,2251677,140863364,21079566,41326990,2251677,147118088
제이씨케미칼(주),137950,2017/12,20673587,31387585,303420,148515989,20673587,42101585,303420,147113147
제이씨케미칼(주),137950,2018/12,22527485,41054085,316646,179650243,22527485,52235085,316646,173053734
제이씨케미칼(주),137950,2019/12,47274284,48456425,1506889,236690810,47274284,60034425,1506889,236992374
제이씨현시스템(주),033320,2010/12,900000,2947304,0,69286414,900000,3747304,0,75486003
제이씨현시스템(주),033320,2011/12,714860,2324039,0,66136435,714860,3124039,0,71992287
제이씨현시스템(주),033320,2012/12,579568,5364358,0,67906316,579568,6164358,135292,74862693
제이씨현시스템(주),033320,2013/12,414576,6368747,175292,71001459,414576,7168747,175292,80015661
제이씨현시스템(주),033320,2014/12,0,8812843,0,75752537,445190,11138558,171678,88631267
제이씨현시스템(주),033320,2015/12,520000,12161981,0,84974402,1762838,13111981,0,97526995
제이씨현시스템(주),033320,2016/12,460000,12910420,60000,88319700,460000,13410420,60000,102154121
제이씨현시스템(주),033320,2017/12,400000,17525543,60000,95927187,400000,18025543,60000,113926029
제이씨현시스템(주),033320,2018/12,340000,21403844,60000,115785598,340000,21903844,60000,133252452
제이씨현시스템(주),033320,2019/12,280000,18313851,60000,110855644,280000,18313851,60000,130349962
제이엔케이히터(주),126880,2011/12,1200000,7650000,0,111602543,4171600,10490000,1029600,121844479
제이엔케이히터(주),126880,2012/12,4544724,32809894,477818,128939420,8395888,41547478,1535754,150141342
제이엔케이히터(주),126880,2013/12,1412741,27954840,1882655,119286769,5130973,39894840,3715587,144865555
제이엔케이히터(주),126880,2014/12,0,44996000,1470730,129148415,975000,58996000,4653962,160602590
제이엔케이히터(주),126880,2015/12,6000000,35960000,0,126971132,9652300,50410000,340000,161635649
제이엔케이히터(주),126880,2016/12,9600000,29000000,0,138678139,12617300,44687750,0,177017456
제이엔케이히터(주),126880,2017/12,3600000,27730000,6000000,132380121,4317300,31530000,6000000,142466841
제이엔케이히터(주),126880,2018/12,0,30620000,3600000,195184203,537930,34120000,4045320,204749325
제이엔케이히터(주),126880,2019/12,0,20876000,0,158379965,520406,24706000,441077,176697329
제이엠아이(주),033050,2010/12,0,2000000,0,128366185,0,30512017,0,248543223
제이엠아이(주),033050,2011/12,0,0,0,121708204,0,34051965,0,224680275
제이엠아이(주),033050,2012/12,0,1500000,0,103506885,0,36518708,0,167664595
제이엠아이(주),033050,2013/12,0,4500000,0,60168856,0,46845681,0,155722076
제이엠아이(주),033050,2014/12,0,2500000,0,60078698,0,33750764,0,131292921
제이엠아이(주),033050,2015/12,0,2500000,0,59303973,0,31799103,0,116734084
제이엠아이(주),033050,2016/12,0,2500000,0,48751162,0,27360339,0,109986867
제이엠아이(주),033050,2017/12,0,1500000,0,48321942,0,21431580,0,107032674
제이엠아이(주),033050,2018/12,2000000,1500000,0,52651579,2000000,18296227,0,103702689
제이엠아이(주),033050,2019/12,3500000,1500000,0,47759041,6534124,14668379,0,83262381
제이엠티(주),094970,2010/12,0,8000000,4000000,63303936,3935360,8000000,5997952,87742960
제이엠티(주),094970,2011/12,0,20500000,3200000,81635116,418348,20500000,6666312,85358696
제이엠티(주),094970,2012/12,0,22350000,0,81990887,0,22350000,396553,80476473
제이엠티(주),094970,2013/12,0,19200000,0,92223057,0,19200000,0,92144420
제이엠티(주),094970,2014/12,0,8750000,0,81128022,0,8750000,0,81414118
제이엠티(주),094970,2015/12,0,2000000,0,47292520,0,2000000,0,45818780
제이엠티(주),094970,2016/12,0,4500000,0,60156692,405994,4500000,0,56963867
제이엠티(주),094970,2017/12,0,19000000,0,92998000,3899292,21156642,0,99107941
제이엠티(주),094970,2018/12,0,0,0,73837495,0,2383835,0,88776231
제이엠티(주),094970,2019/12,0,0,0,60260980,0,0,0,71663175
제이준코스메틱(주),025620,2010/12,110880,35243181,265840,65193673,,,,
제이준코스메틱(주),025620,2011/12,0,30079786,0,55280901,,,,
제이준코스메틱(주),025620,2012/12,0,29569565,0,56549087,,,,
제이준코스메틱(주),025620,2013/12,0,28402601,0,59085837,0,28402601,0,85251013
제이준코스메틱(주),025620,2014/12,0,960200,0,30689936,,,,
제이준코스메틱(주),025620,2015/12,0,0,0,27227764,957500,481911,257000,32748491
제이준코스메틱(주),025620,2016/12,0,0,0,114517494,0,0,0,115313855
제이준코스메틱(주),025620,2017/12,8000000,10000000,0,152808469,,,,
제이준코스메틱(주),025620,2018/12,8000000,33500000,0,212733731,8000000,35708264,0,214928993
제이준코스메틱(주),025620,2019/12,0,11840000,8000000,126178682,8287,13901371,8009748,123890346
제일약품(주),271980,2017/12,25500000,36314628,0,413726102,,,,
제일약품(주),271980,2018/12,19906250,12379583,5593750,402903123,,,,
제일약품(주),271980,2019/12,13781250,6000000,6125000,401585119,,,,
제일연마공업(주),001560,2010/12,122939,4088572,4575,75080384,1442212,11203899,237075,89574888
제일연마공업(주),001560,2011/12,118956,4265269,4200,79710661,1327257,10480941,115200,92502533
제일연마공업(주),001560,2012/12,1365843,319022,753112,84032793,1396283,8899822,827832,97864795
제일연마공업(주),001560,2013/12,367077,5023818,1001395,75454780,367077,14236360,1001395,90066058
제일연마공업(주),001560,2014/12,0,7904461,250000,79544337,0,17577353,250000,96649814
제일연마공업(주),001560,2015/12,0,11144189,0,81514935,0,19679639,0,97389006
제일연마공업(주),001560,2016/12,0,6417000,0,79421237,0,16156317,0,98362305
제일연마공업(주),001560,2017/12,0,4000000,0,79610394,500000,12921752,0,98981772
제일연마공업(주),001560,2018/12,0,3000000,0,82111011,0,9103606,0,98371086
제일연마공업(주),001560,2019/12,0,3000000,0,86815185,0,6300629,0,102503180
제일파마홀딩스(주),002620,2010/12,0,6000000,0,345789108,,,,
제일파마홀딩스(주),002620,2011/12,0,6000000,0,384131035,,,,
제일파마홀딩스(주),002620,2012/12,8000000,16376469,0,390765178,,,,
제일파마홀딩스(주),002620,2013/12,8000000,6000000,0,396097415,,,,
제일파마홀딩스(주),002620,2014/12,7000000,7627106,1000000,409567197,,,,
제일파마홀딩스(주),002620,2015/12,5000000,19345475,2000000,445166106,,,,
제일파마홀딩스(주),002620,2016/12,27500000,27457797,2000000,481474024,27500000,27457797,2000000,491984997
제일파마홀딩스(주),002620,2017/12,0,0,0,176994118,0,678579,0,197587508
제일파마홀딩스(주),002620,2018/12,0,74999989,0,587402085,19906250,89577790,5593750,920085825
제일파마홀딩스(주),002620,2019/12,0,90000000,0,528980385,13781250,101603621,6125000,846474534
조광아이엘아이(주),044060,2010/12,0,0,0,41058398,0,551189,0,41578442
조광아이엘아이(주),044060,2011/12,0,0,0,40423770,0,279016,0,39814869
조광아이엘아이(주),044060,2012/12,0,0,0,41301843,0,501598,0,42015945
조광아이엘아이(주),044060,2013/12,0,0,0,42974736,0,584666,0,43653603
조광아이엘아이(주),044060,2014/12,9000000,0,0,53849196,9000000,598754,0,53794072
조광아이엘아이(주),044060,2015/12,6427750,0,9000000,65035613,6427750,0,9000000,65173385
조광아이엘아이(주),044060,2016/12,2000000,0,5527750,61894966,2000000,0,5527750,61830318
조광아이엘아이(주),044060,2017/12,2000000,0,0,59296096,2000000,0,0,59138919
조광아이엘아이(주),044060,2018/12,2000000,0,0,64012148,2000000,0,0,63793557
조광아이엘아이(주),044060,2019/12,1666600,3000000,333400,93528657,1666600,3000000,333400,93386670
조광페인트(주),004910,2010/12,0,39108929,0,185417753,0,39108929,0,191606829
조광페인트(주),004910,2011/12,0,49203522,0,195498200,0,49203522,0,201751646
조광페인트(주),004910,2012/12,0,50064576,0,199270267,0,50064576,0,217570680
조광페인트(주),004910,2013/12,0,44406591,0,206095061,0,44406591,0,226436953
조광페인트(주),004910,2014/12,0,44455599,0,221025073,0,44455599,0,241620451
조광페인트(주),004910,2015/12,0,28500000,0,219560869,0,28500000,0,240788271
조광페인트(주),004910,2016/12,7400000,13000000,0,229635274,7400000,13000000,0,252381851
조광페인트(주),004910,2017/12,12400000,26863731,0,258537841,12400000,26863731,0,265062344
조광페인트(주),004910,2018/12,27850000,46391925,9650000,300509172,27850000,46391925,9650000,303627548
조광페인트(주),004910,2019/12,35733300,42900000,10866700,305598117,35733300,42900000,10866700,312545228
조광피혁(주),004700,2010/12,65712,28777024,8039,170039670,65712,28777024,8039,170045681
조광피혁(주),004700,2011/12,0,25752792,0,173857678,0,29524258,0,176728999
조광피혁(주),004700,2012/12,0,17530801,0,177641364,0,20775492,0,178991294
조광피혁(주),004700,2013/12,0,18317408,0,188031483,0,22825185,0,193032480
조광피혁(주),004700,2014/12,0,11102418,0,200015729,0,13920631,0,203736391
조광피혁(주),004700,2015/12,0,2326784,0,196764735,0,2326784,0,196853700
조광피혁(주),004700,2016/12,0,211599,0,226636415,0,211599,0,226636415
조광피혁(주),004700,2017/12,0,315088,0,244713604,0,315088,0,244713604
조광피혁(주),004700,2018/12,0,53210,0,250578187,,,,
조광피혁(주),004700,2019/12,0,25364,0,295821869,,,,
조선내화(주),000480,2010/12,0,117000000,0,707438485,87757809,166091250,1833360,1171487424
조선내화(주),000480,2011/12,15000000,102000000,0,671256324,101971860,162027435,3500000,1153672463
조선내화(주),000480,2012/12,34000000,68000000,10000000,672964860,132369430,108532515,15971190,1167260069
조선내화(주),000480,2013/12,24800000,43000000,17800000,650424274,116388373,73934675,33916390,1133194843
조선내화(주),000480,2014/12,0,61855756,22000000,637162893,77151790,107378625,35601064,1110908826
조선내화(주),000480,2015/12,0,65000000,0,577302435,17588625,102463919,248500,903697171
조선내화(주),000480,2016/12,0,79000000,0,641828546,0,124128251,0,970226075
조선내화(주),000480,2017/12,0,105410079,0,679510614,0,137543379,0,999226222
조선내화(주),000480,2018/12,24499990,111000000,0,721116872,0,134995567,0,1030622205
조선내화(주),000480,2019/12,56077990,92900000,0,721952528,32783870,122789258,0,1069059372
조선선재(주),120030,2010/12,0,5000000,0,38386634,,,,
조선선재(주),120030,2011/12,0,0,0,45093751,,,,
조선선재(주),120030,2012/12,0,0,0,50151407,,,,
조선선재(주),120030,2013/12,0,0,0,60264361,,,,
조선선재(주),120030,2014/12,0,2274266,0,74264534,,,,
조선선재(주),120030,2015/12,0,2447892,0,89007793,,,,
조선선재(주),120030,2016/12,0,2517138,0,100867386,,,,
조선선재(주),120030,2017/12,0,4094902,0,111971631,,,,
조선선재(주),120030,2018/12,0,2613693,0,115036197,,,,
조선선재(주),120030,2019/12,0,0,0,121051072,,,,
조아제약(주),034940,2010/12,1300000,3856470,1600000,59975267,,,,
조아제약(주),034940,2011/12,0,3154249,2300000,62121669,,,,
조아제약(주),034940,2012/12,0,5391794,0,63429125,,,,
조아제약(주),034940,2013/12,2000000,5037455,0,69979516,2000000,5037455,0,70815020
조아제약(주),034940,2014/12,0,11203688,2000000,73238888,0,11203688,2000000,74046793
조아제약(주),034940,2015/12,2000000,11684552,0,73658232,2000000,11684552,0,74347704
조아제약(주),034940,2016/12,0,11217432,2000000,74880226,0,11217432,2000000,75097367
조아제약(주),034940,2017/12,2000000,7750000,0,83666302,2000000,7750000,0,83518178
조아제약(주),034940,2018/12,1000000,5550000,2000000,84115458,1000000,5550000,2000000,84040798
조아제약(주),034940,2019/12,3950000,3450000,0,86096848,3950000,3450000,0,86742091
조일알미늄(주),018470,2010/12,0,96277353,0,292570113,,,,
조일알미늄(주),018470,2011/12,3193094,80305453,0,291361368,,,,
조일알미늄(주),018470,2012/12,2458605,37230307,223520,250378245,,,,
조일알미늄(주),018470,2013/12,0,53442214,0,258754256,,,,
조일알미늄(주),018470,2014/12,9700000,66195574,0,284817577,,,,
조일알미늄(주),018470,2015/12,18037500,64373536,0,275509948,,,,
조일알미늄(주),018470,2016/12,15967440,77057027,7096640,323914602,,,,
조일알미늄(주),018470,2017/12,15460800,94675532,7096640,334276483,,,,
조일알미늄(주),018470,2018/12,23274160,99249941,9596640,356053734,,,,
조일알미늄(주),018470,2019/12,18050000,112384570,5224160,289296274,,,,
주성엔지니어링(주),036930,2010/12,18605600,86296738,6451400,521044459,20705600,89888782,6451400,538734112
주성엔지니어링(주),036930,2011/12,58960800,94490391,15860800,519365017,58960800,99039827,17960800,525219674
주성엔지니어링(주),036930,2012/12,15000000,101552757,44553300,404013751,15000000,103652757,44553300,407491199
주성엔지니어링(주),036930,2013/12,0,120394517,22000000,371438791,0,120394517,22000000,370884954
주성엔지니어링(주),036930,2014/12,8100000,119026952,6000000,304600584,8100000,119026952,6000000,303310011
주성엔지니어링(주),036930,2015/12,2100000,74400000,6000000,307686495,2100000,74400000,6000000,307700329
주성엔지니어링(주),036930,2016/12,0,39000000,0,325626149,0,39000000,0,327512588
주성엔지니어링(주),036930,2017/12,0,15000000,0,311995644,0,15000000,0,315265401
주성엔지니어링(주),036930,2018/12,30500000,30000000,0,354090398,30500000,30000000,0,358152227
주성엔지니어링(주),036930,2019/12,20000000,80000000,0,441493958,20000000,80000000,0,444888329
줌인터넷(주),239340,2016/12,,,,,,,,
줌인터넷(주),239340,2017/12,,,,,,,,
줌인터넷(주),239340,2018/12,,,,,,,,
줌인터넷(주),239340,2019/12,0,0,0,32479942,0,0,0,34473836
지나인제약(주),078650,2010/12,12082593,22989906,1901234,74814713,12082593,22989906,1901234,75202933
지나인제약(주),078650,2011/12,16467326,26762383,2055601,99445248,16467326,27309913,2055601,99139050
지나인제약(주),078650,2012/12,11284686,27410195,8542398,105956965,11284686,27410195,8542398,102962815
지나인제약(주),078650,2013/12,19462170,29622687,8212659,126155261,19462170,29622687,8212659,122426330
지나인제약(주),078650,2014/12,18125000,38519652,5803546,120488684,18125000,47282431,5803546,127177631
지나인제약(주),078650,2015/12,12875000,39633519,7750000,117572725,12875000,49059172,7750000,130230821
지나인제약(주),078650,2016/12,5750000,31793817,11125000,99093360,5750000,41145013,11125000,114247137
지나인제약(주),078650,2017/12,0,20612889,0,66208805,0,28237359,0,77035216
지나인제약(주),078650,2018/12,0,6183176,0,67250603,0,12469142,0,75066308
지나인제약(주),078650,2019/12,0,15755955,0,86831281,0,22234949,0,97272382
지니언스(주),263860,2017/12,0,0,0,39120613,0,0,0,37923042
지니언스(주),263860,2018/12,0,0,0,39813248,0,0,0,37780388
지니언스(주),263860,2019/12,0,0,0,44532658,0,0,0,42717741
지더블유바이텍(주),036180,2010/12,0,0,0,17941856,,,,
지더블유바이텍(주),036180,2011/12,0,0,0,19671554,,,,
지더블유바이텍(주),036180,2012/12,0,0,0,16739888,,,,
지더블유바이텍(주),036180,2013/12,0,0,0,19784045,,,,
지더블유바이텍(주),036180,2014/12,0,0,0,20329864,,,,
지더블유바이텍(주),036180,2015/12,0,391641,0,21990813,,,,
지더블유바이텍(주),036180,2016/12,0,0,0,26729196,,,,
지더블유바이텍(주),036180,2017/12,0,0,0,32949812,,,,
지더블유바이텍(주),036180,2018/12,0,0,0,33992406,,,,
지더블유바이텍(주),036180,2019/12,0,0,0,79968658,0,380730,0,81247257
지에스건설(주),006360,2010/12,11940000,493897000,0,10017486706,119477000,603532000,89373000,11046358014
지에스건설(주),006360,2011/12,126163000,496424000,77317000,10304705725,233803000,549124000,148661000,11098544102
