회사명,거래소코드,회계년도,배당금(*)(IFRS)(천원)
(주)케이엠더블유,032500,2012/12,0
(주)케이엠더블유,032500,2013/12,0
(주)케이엠더블유,032500,2014/12,0
(주)케이엠더블유,032500,2015/12,0
(주)케이엠더블유,032500,2016/12,0
(주)케이엠더블유,032500,2017/12,0
(주)케이엠더블유,032500,2018/12,0
(주)케이엠더블유,032500,2019/12,0
(주)케이옥션,102370,2010/12,
(주)케이옥션,102370,2011/12,
(주)케이옥션,102370,2012/12,
(주)케이옥션,102370,2013/12,
(주)케이옥션,102370,2014/12,
(주)케이옥션,102370,2015/12,
(주)케이옥션,102370,2016/12,
(주)케이옥션,102370,2017/12,
(주)케이옥션,102370,2018/12,300000
(주)케이옥션,102370,2019/12,300000
(주)케이이씨,092220,2010/12,0
(주)케이이씨,092220,2011/12,0
(주)케이이씨,092220,2012/12,0
(주)케이이씨,092220,2013/12,0
(주)케이이씨,092220,2014/12,0
(주)케이이씨,092220,2015/12,0
(주)케이이씨,092220,2016/12,0
(주)케이이씨,092220,2017/12,1330271
(주)케이이씨,092220,2018/12,0
(주)케이이씨,092220,2019/12,0
(주)케이지모빌리언스,046440,2010/12,0
(주)케이지모빌리언스,046440,2011/12,1325697
(주)케이지모빌리언스,046440,2012/12,1823819
(주)케이지모빌리언스,046440,2013/12,2279773
(주)케이지모빌리언스,046440,2014/12,2779032
(주)케이지모빌리언스,046440,2015/12,2970546
(주)케이지모빌리언스,046440,2016/12,3960728
(주)케이지모빌리언스,046440,2017/12,5760728
(주)케이지모빌리언스,046440,2018/12,5799835
(주)케이지모빌리언스,046440,2019/12,5799835
(주)케이지이니시스,035600,2010/12,0
(주)케이지이니시스,035600,2011/12,2478314
(주)케이지이니시스,035600,2012/12,0
(주)케이지이니시스,035600,2013/12,3723471
(주)케이지이니시스,035600,2014/12,4930833
(주)케이지이니시스,035600,2015/12,4968026
(주)케이지이니시스,035600,2016/12,6573534
(주)케이지이니시스,035600,2017/12,6899265
(주)케이지이니시스,035600,2018/12,8285546
(주)케이지이니시스,035600,2019/12,8784101
(주)케이티,030200,2010/12,586150000
(주)케이티,030200,2011/12,486602000
(주)케이티,030200,2012/12,487445000
(주)케이티,030200,2013/12,195112000
(주)케이티,030200,2014/12,0
(주)케이티,030200,2015/12,122425000
(주)케이티,030200,2016/12,195978000
(주)케이티,030200,2017/12,245097000
(주)케이티,030200,2018/12,269659000
(주)케이티,030200,2019/12,269766000
(주)케이티서브마린,060370,2010/12,292706
(주)케이티서브마린,060370,2011/12,2055413
(주)케이티서브마린,060370,2012/12,2055413
(주)케이티서브마린,060370,2013/12,2404833
(주)케이티서브마린,060370,2014/12,2466495
(주)케이티서브마린,060370,2015/12,1027706
(주)케이티서브마린,060370,2016/12,1027706
(주)케이티서브마린,060370,2017/12,1027706
(주)케이티서브마린,060370,2018/12,616624
(주)케이티서브마린,060370,2019/12,616624
(주)케이티스카이라이프,053210,2010/12,0
(주)케이티스카이라이프,053210,2011/12,0
(주)케이티스카이라이프,053210,2012/12,16723314
(주)케이티스카이라이프,053210,2013/12,21667125
(주)케이티스카이라이프,053210,2014/12,16647174
(주)케이티스카이라이프,053210,2015/12,16647174
(주)케이티스카이라이프,053210,2016/12,19738791
(주)케이티스카이라이프,053210,2017/12,16647174
(주)케이티스카이라이프,053210,2018/12,16647174
(주)케이티스카이라이프,053210,2019/12,16647174
(주)케이티씨에스,058850,2010/12,1628314
(주)케이티씨에스,058850,2011/12,2825307
(주)케이티씨에스,058850,2012/12,3968500
(주)케이티씨에스,058850,2013/12,4546200
(주)케이티씨에스,058850,2014/12,5122200
(주)케이티씨에스,058850,2015/12,4181300
(주)케이티씨에스,058850,2016/12,3345040
(주)케이티씨에스,058850,2017/12,3345040
(주)케이티씨에스,058850,2018/12,3763170
(주)케이티씨에스,058850,2019/12,3345040
(주)케이티아이에스,058860,2010/12,1678138
(주)케이티아이에스,058860,2011/12,2312216
(주)케이티아이에스,058860,2012/12,3080200
(주)케이티아이에스,058860,2013/12,3696240
(주)케이티아이에스,058860,2014/12,4176240
(주)케이티아이에스,058860,2015/12,3397274
(주)케이티아이에스,058860,2016/12,2706123
(주)케이티아이에스,058860,2017/12,2706123
(주)케이티아이에스,058860,2018/12,2706123
(주)케이티아이에스,058860,2019/12,3044389
(주)케이티알파,036030,2010/12,0
(주)케이티알파,036030,2011/12,0
(주)케이티알파,036030,2012/12,0
(주)케이티알파,036030,2013/12,0
(주)케이티알파,036030,2014/12,0
(주)케이티알파,036030,2015/12,0
(주)케이티알파,036030,2016/12,0
(주)케이티알파,036030,2017/12,0
(주)케이티알파,036030,2018/12,0
(주)케이티알파,036030,2019/12,0
(주)케이티앤지,033780,2010/12,382946000
(주)케이티앤지,033780,2011/12,402396000
(주)케이티앤지,033780,2012/12,402876000
(주)케이티앤지,033780,2013/12,402876000
(주)케이티앤지,033780,2014/12,428056000
(주)케이티앤지,033780,2015/12,428284000
(주)케이티앤지,033780,2016/12,454554000
(주)케이티앤지,033780,2017/12,505061000
(주)케이티앤지,033780,2018/12,505061000
(주)케이티앤지,033780,2019/12,556952000
(주)케이프,064820,2010/12,888781
(주)케이프,064820,2011/12,872120
(주)케이프,064820,2012/12,0
(주)케이프,064820,2013/12,0
(주)케이프,064820,2014/12,0
(주)케이프,064820,2015/12,0
(주)케이프,064820,2016/12,0
(주)케이프,064820,2017/12,0
(주)케이프,064820,2018/12,0
(주)케이프,064820,2019/12,0
(주)케이피에스,256940,2013/12,
(주)케이피에스,256940,2014/12,
(주)케이피에스,256940,2015/12,
(주)케이피에스,256940,2016/12,0
(주)케이피에스,256940,2017/12,0
(주)케이피에스,256940,2018/12,427900
(주)케이피에스,256940,2019/12,0
(주)케이피에프,024880,2010/12,1622545
(주)케이피에프,024880,2011/12,1650271
(주)케이피에프,024880,2012/12,2187227
(주)케이피에프,024880,2013/12,1749782
(주)케이피에프,024880,2014/12,1458152
(주)케이피에프,024880,2015/12,2187227
(주)케이피에프,024880,2016/12,2156535
(주)케이피에프,024880,2017/12,2093734
(주)케이피에프,024880,2018/12,2344396
(주)케이피에프,024880,2019/12,2612135
(주)케이피엠테크,042040,2010/12,0
(주)케이피엠테크,042040,2011/12,0
(주)케이피엠테크,042040,2012/12,0
(주)케이피엠테크,042040,2013/12,0
(주)케이피엠테크,042040,2014/12,0
(주)케이피엠테크,042040,2015/12,0
(주)케이피엠테크,042040,2016/12,0
(주)케이피엠테크,042040,2017/12,0
(주)케이피엠테크,042040,2018/12,0
(주)케이피엠테크,042040,2019/12,0
(주)케이피티유,054410,2010/12,0
(주)케이피티유,054410,2011/12,0
(주)케이피티유,054410,2012/12,0
(주)케이피티유,054410,2013/12,0
(주)케이피티유,054410,2014/12,0
(주)케이피티유,054410,2015/12,253000
(주)케이피티유,054410,2016/12,253000
(주)케이피티유,054410,2017/12,253000
(주)케이피티유,054410,2018/12,253000
(주)케이피티유,054410,2019/12,0
(주)케일럼,258610,2012/12,
(주)케일럼,258610,2013/12,
(주)케일럼,258610,2014/12,
(주)케일럼,258610,2015/12,0
(주)케일럼,258610,2016/12,0
(주)케일럼,258610,2017/12,0
(주)케일럼,258610,2018/12,0
(주)케일럼,258610,2019/12,0
(주)켐온,217600,2015/12,
(주)켐온,217600,2016/12,
(주)켐온,217600,2017/12,0
(주)켐온,217600,2018/12,0
(주)켐온,217600,2019/12,0
(주)켐트로닉스,089010,2010/12,1310237
(주)켐트로닉스,089010,2011/12,1663391
(주)켐트로닉스,089010,2012/12,2068808
(주)켐트로닉스,089010,2013/12,3423015
(주)켐트로닉스,089010,2014/12,211422
(주)켐트로닉스,089010,2015/12,443985
(주)켐트로닉스,089010,2016/12,244192
(주)켐트로닉스,089010,2017/12,0
(주)켐트로닉스,089010,2018/12,220000
(주)켐트로닉스,089010,2019/12,4243014
(주)켐트로스,220260,2015/12,
(주)켐트로스,220260,2016/12,
(주)켐트로스,220260,2017/12,0
(주)켐트로스,220260,2018/12,0
(주)켐트로스,220260,2019/12,0
(주)코난테크놀로지,402030,2010/12,
(주)코난테크놀로지,402030,2011/12,
(주)코난테크놀로지,402030,2012/12,
(주)코난테크놀로지,402030,2013/12,
(주)코난테크놀로지,402030,2014/12,
(주)코난테크놀로지,402030,2015/12,
(주)코난테크놀로지,402030,2016/12,
(주)코다코,046070,2010/12,0
(주)코다코,046070,2011/12,0
(주)코다코,046070,2012/12,0
(주)코다코,046070,2013/12,1217241
(주)코다코,046070,2014/12,1383615
(주)코다코,046070,2015/12,1572264
(주)코다코,046070,2016/12,1790006
(주)코다코,046070,2017/12,2118666
(주)코다코,046070,2018/12,0
(주)코다코,046070,2019/12,0
(주)코데즈컴바인,047770,2010/12,0
(주)코데즈컴바인,047770,2011/12,0
(주)코데즈컴바인,047770,2012/12,0
(주)코데즈컴바인,047770,2013/12,0
(주)코데즈컴바인,047770,2014/12,0
(주)코데즈컴바인,047770,2015/12,0
(주)코데즈컴바인,047770,2016/12,0
(주)코데즈컴바인,047770,2017/12,0
(주)코데즈컴바인,047770,2018/12,0
(주)코데즈컴바인,047770,2019/12,0
(주)코디,080530,2010/12,576000
(주)코디,080530,2011/12,0
(주)코디,080530,2012/12,0
(주)코디,080530,2013/12,0
(주)코디,080530,2014/12,0
(주)코디,080530,2015/12,0
(주)코디,080530,2016/12,0
(주)코디,080530,2017/12,0
(주)코디,080530,2018/12,0
(주)코디,080530,2019/12,0
(주)코디엠,224060,2010/12,
(주)코디엠,224060,2011/12,48000
(주)코디엠,224060,2012/12,0
(주)코디엠,224060,2013/12,0
(주)코디엠,224060,2014/12,0
(주)코디엠,224060,2015/12,0
(주)코디엠,224060,2016/12,0
(주)코디엠,224060,2017/12,0
(주)코디엠,224060,2018/12,0
(주)코디엠,224060,2019/12,0
(주)코렌텍,104540,2010/12,0
(주)코렌텍,104540,2011/12,0
(주)코렌텍,104540,2012/12,0
(주)코렌텍,104540,2013/12,0
(주)코렌텍,104540,2014/12,0
(주)코렌텍,104540,2015/12,0
(주)코렌텍,104540,2016/12,0
(주)코렌텍,104540,2017/12,0
(주)코렌텍,104540,2018/12,0
(주)코렌텍,104540,2019/12,0
(주)코리아나화장품,027050,2010/12,0
(주)코리아나화장품,027050,2011/12,0
(주)코리아나화장품,027050,2012/12,0
(주)코리아나화장품,027050,2013/12,0
(주)코리아나화장품,027050,2014/12,0
(주)코리아나화장품,027050,2015/12,1587558
(주)코리아나화장품,027050,2016/12,1587558
(주)코리아나화장품,027050,2017/12,1550000
(주)코리아나화장품,027050,2018/12,0
(주)코리아나화장품,027050,2019/12,0
(주)코리아센터,290510,2010/12,
(주)코리아센터,290510,2011/12,
(주)코리아센터,290510,2012/12,
(주)코리아센터,290510,2013/12,
(주)코리아센터,290510,2014/12,
(주)코리아센터,290510,2015/12,
(주)코리아센터,290510,2016/12,
(주)코리아센터,290510,2017/12,499961
(주)코리아센터,290510,2018/12,0
(주)코리아센터,290510,2019/12,0
(주)코리아써키트,007810,2010/12,0
(주)코리아써키트,007810,2011/12,0
(주)코리아써키트,007810,2012/12,0
(주)코리아써키트,007810,2013/12,2755656
(주)코리아써키트,007810,2014/12,2755656
(주)코리아써키트,007810,2015/12,2755656
(주)코리아써키트,007810,2016/12,2755656
(주)코리아써키트,007810,2017/12,0
(주)코리아써키트,007810,2018/12,0
(주)코리아써키트,007810,2019/12,0
(주)코리아에스이,101670,2010/12,1080000
(주)코리아에스이,101670,2011/12,1050000
(주)코리아에스이,101670,2012/12,560000
(주)코리아에스이,101670,2013/12,560000
(주)코리아에스이,101670,2014/12,210000
(주)코리아에스이,101670,2015/12,840000
(주)코리아에스이,101670,2016/12,686000
(주)코리아에스이,101670,2017/12,171500
(주)코리아에스이,101670,2018/12,0
(주)코리아에스이,101670,2019/12,0
(주)코맥스,036690,2010/12,0
(주)코맥스,036690,2011/12,1299848
(주)코맥스,036690,2012/12,1299848
(주)코맥스,036690,2013/12,1299848
(주)코맥스,036690,2014/12,779909
(주)코맥스,036690,2015/12,795507
(주)코맥스,036690,2016/12,811417
(주)코맥스,036690,2017/12,827645
(주)코맥스,036690,2018/12,844198
(주)코맥스,036690,2019/12,932608
(주)코메론,049430,2010/12,359095
(주)코메론,049430,2011/12,493756
(주)코메론,049430,2012/12,222416
(주)코메론,049430,2013/12,444833
(주)코메론,049430,2014/12,444833
(주)코메론,049430,2015/12,622766
(주)코메론,049430,2016/12,1423465
(주)코메론,049430,2017/12,1156565
(주)코메론,049430,2018/12,1216277
(주)코메론,049430,2019/12,1708213
(주)코미코,183300,2013/12,0
(주)코미코,183300,2014/12,672000
(주)코미코,183300,2015/12,2226000
(주)코미코,183300,2016/12,3234000
(주)코미코,183300,2017/12,2895750
(주)코미코,183300,2018/12,3510000
(주)코미코,183300,2019/12,3510000
(주)코미팜,041960,2010/12,0
(주)코미팜,041960,2011/12,0
(주)코미팜,041960,2012/12,0
(주)코미팜,041960,2013/12,0
(주)코미팜,041960,2014/12,0
(주)코미팜,041960,2015/12,0
(주)코미팜,041960,2016/12,0
(주)코미팜,041960,2017/12,0
(주)코미팜,041960,2018/12,0
(주)코미팜,041960,2019/12,0
(주)코세스,089890,2010/12,0
(주)코세스,089890,2011/12,0
(주)코세스,089890,2012/12,0
(주)코세스,089890,2013/12,0
(주)코세스,089890,2014/12,0
(주)코세스,089890,2015/12,0
(주)코세스,089890,2016/12,0
(주)코세스,089890,2017/12,0
(주)코세스,089890,2018/12,0
(주)코세스,089890,2019/12,0
(주)코센,009730,2010/12,0
(주)코센,009730,2011/12,0
(주)코센,009730,2012/12,0
(주)코센,009730,2013/12,0
(주)코센,009730,2014/12,0
(주)코센,009730,2015/12,0
(주)코센,009730,2016/12,0
(주)코센,009730,2017/12,0
(주)코센,009730,2018/12,0
(주)코센,009730,2019/12,0
(주)코스나인,082660,2010/12,177064
(주)코스나인,082660,2011/12,0
(주)코스나인,082660,2012/12,0
(주)코스나인,082660,2013/12,0
(주)코스나인,082660,2014/12,0
(주)코스나인,082660,2015/12,0
(주)코스나인,082660,2016/12,0
(주)코스나인,082660,2017/12,0
(주)코스나인,082660,2018/12,0
(주)코스나인,082660,2019/12,0
(주)코스메카코리아,241710,2010/12,
(주)코스메카코리아,241710,2011/12,
(주)코스메카코리아,241710,2012/12,
(주)코스메카코리아,241710,2013/12,
(주)코스메카코리아,241710,2014/12,0
(주)코스메카코리아,241710,2015/12,0
(주)코스메카코리아,241710,2016/12,0
(주)코스메카코리아,241710,2017/12,1068000
(주)코스메카코리아,241710,2018/12,1068000
(주)코스메카코리아,241710,2019/12,0
(주)코스온,069110,2010/12,0
(주)코스온,069110,2011/12,0
(주)코스온,069110,2012/12,0
(주)코스온,069110,2013/12,0
(주)코스온,069110,2014/12,0
(주)코스온,069110,2015/12,0
(주)코스온,069110,2016/12,0
(주)코스온,069110,2017/12,0
(주)코스온,069110,2018/12,0
(주)코스온,069110,2019/12,0
(주)코썬바이오,204990,2010/12,
(주)코썬바이오,204990,2011/12,
(주)코썬바이오,204990,2012/12,
(주)코썬바이오,204990,2013/12,
(주)코썬바이오,204990,2014/12,0
(주)코썬바이오,204990,2015/12,0
(주)코썬바이오,204990,2016/12,0
(주)코썬바이오,204990,2017/12,0
(주)코썬바이오,204990,2018/12,0
(주)코썬바이오,204990,2019/12,0
(주)코아스,071950,2010/12,10870
(주)코아스,071950,2011/12,0
(주)코아스,071950,2012/12,0
(주)코아스,071950,2013/12,0
(주)코아스,071950,2014/12,0
(주)코아스,071950,2015/12,0
(주)코아스,071950,2016/12,0
(주)코아스,071950,2017/12,0
(주)코아스,071950,2018/12,0
(주)코아스,071950,2019/12,0
(주)코아시아,045970,2010/12,0
(주)코아시아,045970,2011/12,0
(주)코아시아,045970,2012/12,0
(주)코아시아,045970,2013/12,0
(주)코아시아,045970,2014/12,0
(주)코아시아,045970,2015/12,0
(주)코아시아,045970,2016/12,0
(주)코아시아,045970,2017/12,0
(주)코아시아,045970,2018/12,0
(주)코아시아,045970,2019/12,1674159
(주)코아시아옵틱스,196450,2014/12,0
(주)코아시아옵틱스,196450,2015/12,0
(주)코아시아옵틱스,196450,2016/12,0
(주)코아시아옵틱스,196450,2017/12,0
(주)코아시아옵틱스,196450,2018/12,0
(주)코아시아옵틱스,196450,2019/12,0
(주)코엔텍,029960,2010/12,0
(주)코엔텍,029960,2011/12,0
(주)코엔텍,029960,2012/12,0
(주)코엔텍,029960,2013/12,1244643
(주)코엔텍,029960,2014/12,1244643
(주)코엔텍,029960,2015/12,1244643
(주)코엔텍,029960,2016/12,1244643
(주)코엔텍,029960,2017/12,1244643
(주)코엔텍,029960,2018/12,19914288
(주)코엔텍,029960,2019/12,26884289
(주)코오롱,002020,2010/12,6388154
(주)코오롱,002020,2011/12,6622219
(주)코오롱,002020,2012/12,6622607
(주)코오롱,002020,2013/12,6622607
(주)코오롱,002020,2014/12,6622607
(주)코오롱,002020,2015/12,6622607
(주)코오롱,002020,2016/12,6622607
(주)코오롱,002020,2017/12,6622607
(주)코오롱,002020,2018/12,6905228
(주)코오롱,002020,2019/12,6905228
(주)코원플레이,056000,2010/12,525228
(주)코원플레이,056000,2011/12,0
(주)코원플레이,056000,2012/12,0
(주)코원플레이,056000,2013/12,0
(주)코원플레이,056000,2014/12,0
(주)코원플레이,056000,2015/12,0
(주)코원플레이,056000,2016/12,0
(주)코원플레이,056000,2017/12,0
(주)코원플레이,056000,2018/12,0
(주)코원플레이,056000,2019/12,0
(주)코윈테크,282880,2016/12,
(주)코윈테크,282880,2017/12,
(주)코윈테크,282880,2018/12,350000
(주)코윈테크,282880,2019/12,4260755
(주)코이즈,121850,2010/12,0
(주)코이즈,121850,2011/12,0
(주)코이즈,121850,2012/12,982207
(주)코이즈,121850,2013/12,0
(주)코이즈,121850,2014/12,0
