회사명,거래소코드,회계년도,총자본증가율(IFRS),총자본증가율(IFRS연결),유동자산증가율(IFRS),유동자산증가율(IFRS연결),매출액증가율(IFRS),매출액증가율(IFRS연결),유형자산증가율(IFRS),유형자산증가율(IFRS연결),재고자산증가율(IFRS),재고자산증가율(IFRS연결),자기자본증가율(IFRS),자기자본증가율(IFRS연결),순이익증가율(IFRS),순이익증가율(IFRS연결),정상영업이익증가율(IFRS),정상영업이익증가율(IFRS연결)
코오롱플라스틱(주),138490,Dec-17,14.98,14.77,19.74,20.6,10.02,10.01,8.54,8.54,17.4,17.55,12.26,11.27,12.71,-0.83,10.85,9.39
코오롱플라스틱(주),138490,Dec-18,-2.18,-3.64,-7.26,-6.82,22.52,22.53,-1.82,-1.82,14.84,13.49,4.29,1.46,-6.61,-29.72,1.77,-1.22
코오롱플라스틱(주),138490,Dec-19,-0.35,-0.67,-0.31,-1.86,3.05,2.79,-6.55,-6.57,5.5,4.95,0.32,0.2,-67.4,-55.8,-43.08,-46.8
코웨이(주),21240,Dec-11,16.07,17.09,15.94,23.57,13.85,15.18,21.1,20.82,-0.3,15.16,2.92,1.32,-3.37,-13.85,-4.35,-6.73
코웨이(주),21240,Dec-12,7.93,8.03,35.15,36.08,5.67,9.23,11.12,10.81,-43.35,-30.87,7.26,6.39,-32.39,-43.71,-6.05,-3.03
코웨이(주),21240,Dec-13,-3.55,-4.97,-7.06,-11.26,7.02,6.3,0.44,1.25,-1.14,-8.26,20.51,19.85,111.44,160.6,46.27,49.92
코웨이(주),21240,Dec-14,-3.96,-2.77,-10.8,-13.68,4.13,1.98,3.49,5.78,2.2,-5.86,9.48,10.38,-4.05,1.88,13.29,7.49
코웨이(주),21240,Dec-15,10.55,9.48,14.82,9.47,7.33,7.17,1.18,3.6,15.42,12.78,19.87,19.14,43.84,37.43,22.64,27.14
코웨이(주),21240,Dec-16,13.22,10.83,18.16,12.22,2,2.64,-5.44,-4.3,-3.66,0.54,-1.68,-4.41,-21.17,-29,-20.36,-26.88
코웨이(주),21240,Dec-17,9.01,9.72,-0.42,7.96,5.26,5.91,2.05,6.42,-4.03,6.65,-16.42,-16.96,17.05,33.83,29.76,39.54
코웨이(주),21240,Dec-18,8.44,10.19,15.92,6.6,3.23,7.57,5.34,9.63,21.6,37.48,8.24,10.78,3.06,7.41,-0.25,9.96
코웨이(주),21240,Dec-19,15.49,20.01,1.1,-9.1,5.66,11.51,54.24,62.71,11.83,9.64,-4.07,-0.9,-13.76,-4.94,-17.3,-11.84
코웰패션(주),33290,Dec-11,2.28,17.8,15.71,28.2,-11.88,3.44,0.22,15.47,40.8,22.34,-9.5,-6.76,0,-196.16,0,1.16
코웰패션(주),33290,Dec-12,1.07,-1.39,9.04,-4.01,5.34,8.45,-6,-2.1,-15.41,-20.85,0.91,-12.96,0,0,0,-40.59
코웰패션(주),33290,Dec-13,-15.89,-46.05,1.8,-72.81,-11.07,-66.07,5.58,-44.28,-15.82,-68.55,-6.12,21.97,-23.5,0,0,0
코웰패션(주),33290,Dec-14,-4.86,-13.97,-5.91,-4.19,3.26,5.61,-2.17,-5.84,8.51,-0.68,5.35,-7.61,168.66,0,0,0
코웰패션(주),33290,Dec-15,62.9,66.98,230.4,221.7,211.91,228.07,24.12,17.87,595.39,558.01,47.04,48.77,376.44,0,1079.91,0
코웰패션(주),33290,Dec-16,9.48,14.45,15.29,37.58,16.56,54.63,-4.01,-6.38,-37.67,6.84,13.56,13.01,116.03,109.35,54.23,102.51
코웰패션(주),33290,Dec-17,32.06,30.96,-4.95,9.42,-8.72,23.93,14.85,11.49,-42.47,6.08,26.99,26.98,123.46,120.9,84.68,79.7
코웰패션(주),33290,Dec-18,15.65,17.89,31.55,35.3,13.04,9.68,0.35,0.02,108.39,50.65,25.18,25.17,13.64,13.61,15.13,14.52
코웰패션(주),33290,Dec-19,10.98,13.22,15.01,24.23,19.56,16.29,13.53,9.63,-17.49,27.56,16.77,16.99,1.31,2.28,1.69,7.14
코위버(주),56360,Dec-11,0.44,0.32,6.54,6.8,14.84,14.28,-2.94,-2.71,21.25,21.46,2.7,2.64,66.49,92.5,2287.46,0
코위버(주),56360,Dec-12,2.04,3.45,-21.73,-22.07,-1.01,0.02,-0.99,-0.15,-6.34,-5.82,3.78,5.21,20.46,70.52,-2.5,-13.89
코위버(주),56360,Dec-13,17.22,18.9,54.52,53.82,36.7,35.76,-2.3,-2.72,16.21,15.67,7.44,9.59,142.6,117.89,98.94,173.11
코위버(주),56360,Dec-14,3.91,5.53,4.89,5.54,-4.16,-4.54,0.71,-0.31,1.1,0.9,9.29,9.62,40.46,19.26,43.39,48.18
코위버(주),56360,Dec-15,16.6,19.86,33.57,33.51,2.56,2.3,-0.04,-0.04,-28.64,-28.61,11.53,14.75,-5.63,23.68,-14.51,-13.28
코위버(주),56360,Dec-16,12.88,12.43,26.82,26.8,-2.16,-2.17,-0.99,-0.99,86.36,86.28,7,6.96,-5.89,-28.74,-17.69,-16.49
코위버(주),56360,Dec-17,3.35,3.24,-15.36,-14.58,-7.53,-7.44,92.52,92.52,-21.42,-21.34,7.35,6.7,6.19,-1.63,13.65,16.2
코위버(주),56360,Dec-18,15.91,9.32,4.37,4.19,1.06,1.39,56.84,56.84,27.32,27.38,11.28,5.62,66.95,-4.81,0,-113.98
코위버(주),56360,Dec-19,27.57,27.43,45.43,45.6,105.54,105.34,-18.1,-18.1,55.37,55.24,18.78,19.07,81.58,232.97,0,0
콜마비앤에이치(주),200130,Dec-14,,,,,,,,,,,,,,,,
콜마비앤에이치(주),200130,Dec-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
콜마비앤에이치(주),200130,Dec-16,18.74,24.87,22.39,24.06,8.39,8.39,9.14,23.91,-17.46,-17.48,26.69,27.64,5518.3,2528.83,4.93,5.11
콜마비앤에이치(주),200130,Dec-17,32.1,70.9,21.9,66.61,16.77,63.98,12.39,60.77,51.06,103.28,23.74,32.82,17.7,54.07,19.45,34.69
콜마비앤에이치(주),200130,Dec-18,14.51,7.5,-14.4,-3.45,12.43,-7.97,19.98,11.07,25.61,11.02,24.83,21.26,30,5.64,21.71,20.03
콜마비앤에이치(주),200130,Dec-19,32.07,32.53,49.4,36.66,14.4,13.6,36.78,40.47,28.5,26.27,21.43,23.33,10.3,12.68,21.62,26.54
쿠쿠홀딩스(주),192400,Dec-14,17.27,21.37,9.47,12.27,11,11.39,37.33,33.73,4.9,5.58,18.5,20.52,46.4,57.96,16.98,13.54
쿠쿠홀딩스(주),192400,Dec-15,17.02,12.22,10.16,7.66,18.93,17.79,28.84,27.69,-3.23,1.38,18.7,14.58,19.33,-17.76,23.37,16.62
쿠쿠홀딩스(주),192400,Dec-16,15.72,15.11,5.91,5.17,7.15,7.37,25.08,25.48,15.67,25.03,13.12,11.66,-2.94,8.68,5.72,4.11
쿠쿠홀딩스(주),192400,Dec-17,-42.06,-31.5,-84.28,-48.51,-44.02,-37.19,-86.22,-69.52,0,-52.04,-38.19,-36.57,401.64,451.17,-55.61,-32.19
쿠쿠홀딩스(주),192400,Dec-18,44.73,52.57,-21.25,42.57,-97.04,9.58,4.21,0.58,0,31.47,57.21,70.33,-93.07,-81.08,-88.55,4.93
쿠쿠홀딩스(주),192400,Dec-19,1.29,8.77,9.23,7.91,162.18,7.1,-97.04,-42.49,0,0.83,0.37,10.54,-40.34,-6.08,399.36,9.76
쿠쿠홈시스(주),284740,Dec-18,0,19.34,0,16.82,0,1282.05,0,26.08,0,-5.24,0,5.74,0,1424.88,0,1248.4
쿠쿠홈시스(주),284740,Dec-19,13.22,22.24,16.16,21.57,30.67,58.48,-6.45,-8.84,3.71,8.46,9.77,16.65,17.43,88.43,24.58,78.65
큐렉소(주),60280,Dec-11,353.69,161.71,599.11,208.64,101.83,5.4,-66.28,-44.87,219.36,57.95,270.89,339,0,0,0,0
큐렉소(주),60280,Dec-12,-17.52,-41.6,-66.43,-46.21,206.81,-28.35,168.79,59.59,81.25,42.43,24.21,-5.27,0,0,0,0
큐렉소(주),60280,Dec-13,2.99,-23.12,14.99,-26.86,29.51,28.05,-18.23,6.58,-27.24,0.7,-1.02,-19.5,0,0,0,0
큐렉소(주),60280,Dec-14,-2.58,2.02,-16.75,-1.01,-15.99,-15.93,-22.45,45.27,46.16,34.65,-0.16,-37.25,0,0,9.25,0
큐렉소(주),60280,Dec-15,4.02,45.35,6.01,37.59,3.88,5.33,-23.98,20.57,-25.07,1.61,0.35,75.38,0,0,30.08,0
큐렉소(주),60280,Dec-16,24.26,,-10.64,,7.97,,-17.03,,15.78,,24.39,,0,,0,
큐렉소(주),60280,Dec-17,-3.45,,17.76,,11.39,,52.79,,-15,,-3.27,,0,,0,
큐렉소(주),60280,Dec-18,-2.93,,102.11,,1.21,,165.1,,209.9,,-0.94,,0,,0,
큐렉소(주),60280,Dec-19,-35.74,,-9.29,,1.47,,-29.83,,16.02,,-37.2,,0,,0,
크로바하이텍(주),43590,Dec-11,1.72,0,20.31,0,4.26,0,-7.33,0,15.62,0,2.88,0,0,0,95.92,0
크로바하이텍(주),43590,Dec-12,-3.26,0,-12.73,0,-14.92,0,10.56,0,-42.19,0,9.17,0,88.98,0,22.22,0
크로바하이텍(주),43590,Dec-13,-6.61,-4.83,7.06,7.64,-31.71,-29.59,-12.12,-11.94,2.55,5.62,-1.67,0.39,0,0,0,0
크로바하이텍(주),43590,Dec-14,-6,-5.22,4.03,2.51,-7.11,-4.73,-11.95,-11.25,9.23,5.07,-8.06,-7.71,0,0,0,0
크로바하이텍(주),43590,Dec-15,-3.38,-3.64,2.92,2.05,-6.91,-8,-10.36,-8.78,-5.87,-11.38,-9.64,-10.11,0,0,0,0
크로바하이텍(주),43590,Dec-16,-5.49,-3.44,-2.83,1.89,1.49,4.02,-7.78,-9.29,17.39,15.57,-1.39,1,0,0,0,0
크로바하이텍(주),43590,Dec-17,-11.45,-10.36,-18.4,-16.28,-2.54,-4.45,-4.11,-2.37,-3.24,-1.45,-6.81,-5.55,0,0,0,-159.79
크로바하이텍(주),43590,Dec-18,13.82,12.84,-29.12,-23.96,-21.33,-18.69,-9.73,-11.1,-57.98,-56.42,-18.37,-18.41,0,0,0,0
크로바하이텍(주),43590,Dec-19,-67.8,-66.94,-70.75,-67.21,-36.84,-32.15,-54.06,-48.26,13.66,1.09,-61.12,-61.73,0,0,0,0
크루셜텍(주),114120,Dec-11,63.16,112.09,44.83,55.44,29.57,21.2,66.17,506.63,130.22,152.26,72.78,67.89,-14.52,-29.19,-14.78,-27.15
크루셜텍(주),114120,Dec-12,-7.67,8.37,-18.51,-0.59,-48.9,11.2,8.97,21.52,-32.41,0.36,-6.37,-9.12,0,0,0,0
크루셜텍(주),114120,Dec-13,-2.49,22.79,-34.05,16.24,-38.68,49.24,59.56,30.64,-28.24,21.52,-10.82,-18.19,0,0,0,0
크루셜텍(주),114120,Dec-14,7.1,-3.09,15.31,-12.45,-11.2,-0.71,0.46,8.21,-39.38,-21.7,-23.83,-29.88,0,0,0,0
크루셜텍(주),114120,Dec-15,59.44,-16.02,136.09,8.52,244.37,-36.8,1.95,-63.89,390.58,42.13,56.22,72.08,0,0,0,0
크루셜텍(주),114120,Dec-16,-12.17,-1.07,-19.28,1.2,22.7,21.91,-8.8,0.86,-57.37,-7.78,7.94,7.65,-87.97,-97.12,-70.19,-41.98
크루셜텍(주),114120,Dec-17,-8.37,-13.03,-11.49,-11.63,-48.07,-46.04,-6.61,-5.2,-43.72,-23.88,9.32,-18.9,0,-22962.86,0,-576.14
크루셜텍(주),114120,Dec-18,-13.14,-38.94,5.83,-39.41,-51.57,-51.55,-8.75,-6.62,-67.6,-19.27,7.89,0.33,0,0,0,0
크루셜텍(주),114120,Dec-19,-62.66,-29.58,-71.21,-42.22,-22.72,-22.22,9.18,10.87,-25.03,-39.73,-80.05,-48.88,0,0,0,0
크리스탈지노믹스(주),83790,Dec-11,103.18,105.01,68.85,67.72,2.39,12.91,87.16,87.14,0,0,36.97,37.95,0,0,0,0
크리스탈지노믹스(주),83790,Dec-12,-13.34,-13.35,-16.27,-16.06,7.76,-2.28,-8.68,-8.67,0,0,-26.29,-26.68,0,0,0,0
크리스탈지노믹스(주),83790,Dec-13,63.51,62.7,-52.33,-51.85,28.96,28.96,16.75,16.74,0,0,64.81,62.4,0,0,0,0
크리스탈지노믹스(주),83790,Dec-14,19.19,19.47,164.01,161.29,-5.43,-5.43,-5.2,-5.2,0,0,50.9,52.16,0,0,0,0
크리스탈지노믹스(주),83790,Dec-15,4.55,20.02,-1.49,17.74,115.31,115.31,-2.58,82.94,337.76,1083.16,27.11,30.74,0,0,0,0
크리스탈지노믹스(주),83790,Dec-16,1.54,1.09,11.78,4.93,13.93,48.73,5.7,1.81,-32.58,214.53,17.22,15.59,0,0,0,0
크리스탈지노믹스(주),83790,Dec-17,5.46,-7.15,-2.23,-13.1,-23.68,-16.18,73.3,-4.18,63.33,-87.05,10.3,10.14,0,0,0,0
크리스탈지노믹스(주),83790,Dec-18,114.95,115.06,385.46,383.45,63.56,14.06,-2.44,-2.43,-13.21,-13.21,101.41,101.41,0,0,0,0
크리스탈지노믹스(주),83790,Dec-19,-9.93,47.59,-36.71,42.85,-68.34,0.86,8.94,232.41,190.99,8853.88,-19.29,-19.2,0,-644.12,0,-701.25
키네마스터(주),139670,Dec-11,47.66,,41.81,,-3.73,,53.36,,0,,63.24,,-40.69,,-44.48,
키네마스터(주),139670,Dec-12,12.63,,12.81,,27.19,,80.36,,0,,7.7,,36.98,,40.07,
키네마스터(주),139670,Dec-13,25.2,,28.67,,19.71,,-9.44,,0,,21.71,,6.19,,4.06,
키네마스터(주),139670,Dec-14,10.84,0,10.54,0,-5.2,0,-21.04,0,0,0,7.33,0,-40.83,0,-51.02,0
키네마스터(주),139670,Dec-15,-6.23,-6.49,-8.5,-8.74,-26.73,-26.7,-27.75,-26.11,0,0,-4.38,-4.72,0,0,0,0
키네마스터(주),139670,Dec-16,-22.55,-22.42,-25.85,-25.6,-27.01,-26.52,91.08,85.57,0,0,-21.52,-21.44,0,0,0,0
키네마스터(주),139670,Dec-17,-23.99,-23.9,-23.17,-22.92,7.52,8.09,-20.05,-19.66,0,0,-24.82,-24.71,0,0,0,0
키네마스터(주),139670,Dec-18,-23.13,-15.67,-19.77,-16.17,20.9,26.72,-51.86,-25.71,0,0,-11.53,-8.47,0,0,0,0
키네마스터(주),139670,Dec-19,0.07,2.37,-16.54,-0.44,60.21,51.78,22,-19.11,0,0,-6.36,1.38,0,0,0,0
태경산업(주),15890,Dec-11,0.22,9.83,-3.92,8.47,15.35,19.5,-9.72,8.9,-10.83,1.38,2.32,7.41,-52.09,-27.81,-42.96,-7.5
태경산업(주),15890,Dec-12,-6.57,1.56,-27.67,-11.65,5.63,1.62,5.69,7.38,35.93,31.32,4.26,5.26,24.31,0.9,-67.28,-35.1
태경산업(주),15890,Dec-13,-0.55,1.47,1.84,3.58,6.71,9.58,-2.47,4.54,-10.11,-6.29,-0.15,0.49,-61.92,-86.79,0,-31.65
태경산업(주),15890,Dec-14,-1.6,-0.87,6.57,-2.03,-14.42,-8.56,-7.21,6.17,22.64,6.48,-0.02,-5.41,10.98,48.77,0,-2.6
태경산업(주),15890,Dec-15,-0.85,8.28,-31.24,-14.51,-22.43,-13.2,12.24,24.28,-35.51,-8.95,-7.62,-6.38,0,0,0,0
태경산업(주),15890,Dec-16,-4.96,6.72,-7.57,17.19,27.12,25.67,-8.45,2.44,-40.51,-10.13,1.18,-2.83,0,0,0,0
태경산업(주),15890,Dec-17,0.1,-4.78,8.29,-4.09,28.97,26.77,-8.62,-4.96,-13.28,-4.68,1.13,3.54,2.22,344.04,110.07,60.11
태경산업(주),15890,Dec-18,3.23,14.37,27.33,13.07,-4.69,-0.05,9.83,25.72,42.44,40.6,3.79,24.09,22.82,9.7,10.44,19.41
태경산업(주),15890,Dec-19,5.66,3.43,11.97,17.52,-13.13,-7.79,-5.35,-6.07,-1.8,-9.41,12.18,4.12,249.8,71.61,-99.25,-53.94
태경케미컬(주),6890,Dec-11,-2.14,-1.53,17.86,17.61,34.71,34.69,6.81,6.91,154.08,120.05,-1.91,-1.06,10.67,13.23,8.75,11.21
태경케미컬(주),6890,Dec-12,3.86,6.91,0.41,1.13,4.91,4.32,9.75,8.59,13.77,10.41,7.42,8.43,-8.32,-8.02,-16.79,-16.48
태경케미컬(주),6890,Dec-13,14.47,12.31,6.94,7.84,-6.23,-7.07,7.6,6.63,-22.46,-20.03,14.04,11.97,-10.7,-42.08,-8.31,-11.03
태경케미컬(주),6890,Dec-14,13.1,11.68,-13.35,-13.86,4.08,4,50.04,46.69,-5.79,-9.09,9.61,9.33,9.73,46.46,4.29,1.95
태경케미컬(주),6890,Dec-15,5.59,4.27,-40.1,-41.56,-4.93,-5.66,21.92,20.91,69.84,57.12,3.43,3.22,-11.82,-12.14,-14.69,-18.91
태경케미컬(주),6890,Dec-16,-4.33,-4.11,4.81,8.21,0.82,0.84,-40.16,0.85,27.71,26.51,-1.38,-2.13,-19.26,-28.8,-24.48,-25.85
태경케미컬(주),6890,Dec-17,-1.7,-2.15,-11.56,-10.43,-5.03,-4.77,-3.19,-2.15,-32.56,-32.08,2.32,1.91,-54.22,-57.1,-52.18,-52.21
태경케미컬(주),6890,Dec-18,10.74,11.33,9.41,5.02,-3.02,-2.96,28.25,18.71,27.25,25.67,10.16,10.81,91.42,77.32,75.39,75.86
태경케미컬(주),6890,Dec-19,3.88,10.09,24.18,159.24,-12.09,-11.82,-7.06,-38.34,-39.54,-34.57,3.45,9.72,-10.63,238,-64.7,-62.3
태광산업(주),3240,Dec-11,27.81,28.27,41.81,57.29,22.2,21.3,35.77,23.49,7.89,9.09,11.92,15.5,-20.39,-17.37,-37.37,-24.55
태광산업(주),3240,Dec-12,-2.53,1.2,-4.3,5.06,-10.93,-7.24,-2.96,-5.58,-20.05,-18.02,-1.75,1.39,0,-88.77,0,-60.31
태광산업(주),3240,Dec-13,3.19,2.96,14.86,5.9,-10.33,-5.43,-7.77,-5.67,9.74,9.06,2.02,5.77,0,130.34,0,-3.86
태광산업(주),3240,Dec-14,-7.69,-2.89,-18.3,-12.97,-14.95,-9.99,-1.73,-2.2,-15.62,-14.16,-0.09,1.12,0,-3.61,0,-11.32
태광산업(주),3240,Dec-15,-0.85,-1.41,2.47,-0.05,-15.33,-11.32,-5.14,-3.4,-16.79,-13.61,1.7,2.31,0,1.9,0,6.88
태광산업(주),3240,Dec-16,2.06,-0.07,9.26,7.41,-6.13,-4.75,-17,-14.9,-6.8,-9.25,0.03,0.12,0,-80.95,565.46,0.2
태광산업(주),3240,Dec-17,7.27,7.51,19.03,20.83,13.92,9.16,-27.13,-20.36,11.53,14.49,4.71,6.44,0,870.84,149.29,50.63
태광산업(주),3240,Dec-18,15.39,9.57,24.67,24.74,11.82,6.62,-14.35,-12.39,11.28,11.21,11.53,14.04,142.3,54.26,103.14,37.44
태광산업(주),3240,Dec-19,-4.54,-3.23,2.08,-6.11,-6.57,-6.14,-2.67,-9.05,-7.47,-9.88,0.36,3,-69.62,-36.45,-9.53,-12.09
태림포장(주),11280,Dec-11,11.96,,17.53,,13.59,,2.31,,14,,4.57,,-44.91,,-30.97,
태림포장(주),11280,Dec-12,3.93,,-12.72,,3.81,,6.42,,-17.14,,11.07,,99.44,,90.82,
태림포장(주),11280,Dec-13,5.69,,-1.16,,-6.25,,10.3,,-3.03,,5.59,,-58.41,,-51.24,
태림포장(주),11280,Dec-14,-0.94,,-9.28,,-4.05,,1.34,,-10.37,,4.23,,26.03,,9.43,
태림포장(주),11280,Dec-15,-10.41,0,18.18,0,-7.82,0,1.34,0,-19.04,0,-17.55,0,-28.73,0,-65.85,0
태림포장(주),11280,Dec-16,36.31,17.18,134.35,93.99,1.3,7.86,58.61,48.11,94.5,73.71,-0.09,-15.84,-75.32,0,130.78,346.05
태림포장(주),11280,Dec-17,-14.78,-13.12,-35.92,-29.33,55.72,49.69,-3.75,-4.41,25.79,23.81,-0.96,-1.09,-86.1,0,-74.76,-63.3
태림포장(주),11280,Dec-18,-4.54,-4.16,-0.22,0.91,8.28,7.6,-1.75,-2.26,-15.63,-13.35,2.78,6.05,2631.31,398531.72,497.55,978.39
