회사명,거래소코드,회계년도,매입채무(IFRS)(천원),매입채무(IFRS연결)(천원),매출채권(IFRS)(천원),장기매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),장기매출채권(IFRS연결)(천원)
신성델타테크(주),065350,2014/12,10658457,39880659,15919501,0,48718028,0
신성델타테크(주),065350,2015/12,12406371,51747017,21286401,0,69374619,89843
신성델타테크(주),065350,2016/12,14000526,62691592,24793515,0,82332850,179230
신성델타테크(주),065350,2017/12,17451059,68720248,14266963,0,82204995,59119
신성델타테크(주),065350,2018/12,6926769,53535900,11920686,0,79555686,0
신성델타테크(주),065350,2019/12,5195561,49550213,6995824,0,74059980,0
신성통상(주),005390,2011/06,63126538,75981277,52799000,0,68895000,0
신성통상(주),005390,2012/06,59532328,69519772,68557000,0,77310000,0
신성통상(주),005390,2013/06,88126788,98549035,90372394,0,97348243,0
신성통상(주),005390,2014/06,81678879,80834412,89500513,0,91120035,0
신성통상(주),005390,2015/06,93656184,93410146,92928341,0,97767216,0
신성통상(주),005390,2016/06,86563165,84344595,122120065,0,129172960,0
신성통상(주),005390,2017/06,73817379,72399646,96587373,0,98061551,0
신성통상(주),005390,2018/06,85710859,82711781,105664523,0,106600891,0
신성통상(주),005390,2019/06,81260528,81355940,105325971,0,105667545,0
신세계건설(주),034300,2011/12,129912401,,83033567,0,,
신세계건설(주),034300,2012/12,79528616,,100449535,0,,
신세계건설(주),034300,2013/12,76407865,,39079158,0,,
신세계건설(주),034300,2014/12,225168395,,124171742,0,,
신세계건설(주),034300,2015/12,233410846,,188560980,0,,
신세계건설(주),034300,2016/12,199496940,,237985523,0,,
신세계건설(주),034300,2017/12,106339002,,121833504,0,,
신세계건설(주),034300,2018/12,143968649,,195377004,0,,
신세계건설(주),034300,2019/12,114729434,,143255867,0,,
신송홀딩스(주),006880,2013/12,0,25702503,120945,0,39788564,0
신송홀딩스(주),006880,2014/12,0,13293153,526515,0,34501325,0
신송홀딩스(주),006880,2015/12,0,7568372,526515,0,17884377,0
신송홀딩스(주),006880,2016/12,0,9745782,625515,0,24682378,0
신송홀딩스(주),006880,2017/12,0,29269461,297792,0,61656004,0
신송홀딩스(주),006880,2018/12,0,6136986,297792,0,18981724,0
신송홀딩스(주),006880,2019/12,0,25924414,353298,0,39873185,0
신신제약(주),002800,2017/12,6940023,6934595,25801808,507145,25855701,507145
신신제약(주),002800,2018/12,7282706,7273087,26443990,317940,26348387,317940
신신제약(주),002800,2019/12,6070756,6070756,25205686,283485,25198516,283485
신원종합개발(주),017000,2011/12,4952545,,434938,0,,
신원종합개발(주),017000,2012/12,10263019,,425029,0,,
신원종합개발(주),017000,2013/12,10602921,,194058,0,,
신원종합개발(주),017000,2014/12,12191090,,251457,0,,
신원종합개발(주),017000,2015/12,5191387,,268378,0,,
신원종합개발(주),017000,2016/12,13491842,,288956,0,,
신원종합개발(주),017000,2017/12,36317873,36317873,1231840,0,2204655,0
신원종합개발(주),017000,2018/12,35268940,35268940,844302,0,844302,0
신원종합개발(주),017000,2019/12,24019009,24019009,979295,16228933,896074,16228933
신일전자(주),002700,2011/12,9113274,9053493,14220189,0,14337078,0
신일전자(주),002700,2012/12,11478722,11619844,15535333,0,16131979,0
신일전자(주),002700,2013/12,14334648,14773637,17175623,596903,17703809,596903
신일전자(주),002700,2014/12,14731288,14740527,22429112,401600,22241172,401599
신일전자(주),002700,2015/12,16763142,16821193,24921229,401599,24636099,401599
신일전자(주),002700,2016/12,16414630,16429992,27276102,88263,26969694,88263
신일전자(주),002700,2017/12,15277087,,27255104,326947,,
신일전자(주),002700,2018/12,15575171,,23812370,238684,,
신일전자(주),002700,2019/12,10617745,,25070910,1145262,,
신일제약(주),012790,2011/12,1564078,,18007940,0,,
신일제약(주),012790,2012/12,2510903,,16548679,0,,
신일제약(주),012790,2013/12,3026987,,17567295,0,,
신일제약(주),012790,2014/12,2836340,,18228752,0,,
신일제약(주),012790,2015/12,2370059,,18869846,0,,
신일제약(주),012790,2016/12,1951643,,19766146,0,,
신일제약(주),012790,2017/12,3462836,,20015532,0,,
신일제약(주),012790,2018/12,2762140,,19967820,0,,
신일제약(주),012790,2019/12,4044204,,22344974,0,,
신풍제약(주),019170,2011/12,22046475,22583118,164075600,0,168746908,0
신풍제약(주),019170,2012/12,24840366,25056341,150017092,0,154019361,0
신풍제약(주),019170,2013/12,21340125,21600133,158922781,0,158472548,0
신풍제약(주),019170,2014/12,18776748,19466566,169319422,0,171210501,0
신풍제약(주),019170,2015/12,16436281,17194764,167464047,0,170898336,0
신풍제약(주),019170,2016/12,15435824,15904980,159462892,0,163545300,0
신풍제약(주),019170,2017/12,24306384,25175260,138623874,0,141790353,0
신풍제약(주),019170,2018/12,20364858,21163837,121472792,0,125861805,0
신풍제약(주),019170,2019/12,17455134,18373184,110900016,0,114752472,0
신풍제지(주),002870,2011/12,15857927,15857927,16417828,0,16417828,0
신풍제지(주),002870,2012/12,10533422,10534502,16749161,0,16749161,0
신풍제지(주),002870,2013/12,10295131,10295131,18522456,0,18584250,0
신풍제지(주),002870,2014/12,10506986,10506985,16868448,0,17012619,0
신풍제지(주),002870,2015/12,7511150,7511150,16691714,0,16834134,0
신풍제지(주),002870,2016/12,10338695,10393817,24683240,0,25118894,0
신풍제지(주),002870,2017/12,10762809,11048409,22785170,0,24546559,0
신풍제지(주),002870,2018/12,6069655,6069655,23590648,0,25387131,0
신풍제지(주),002870,2019/12,4839290,5026560,27263051,0,29711259,0
신화인터텍(주),056700,2011/12,36230831,38584512,75774017,2970223,53820058,2970223
신화인터텍(주),056700,2012/12,21679332,25268136,37977991,2329343,37917810,2329343
신화인터텍(주),056700,2013/12,27427591,30417680,47795001,703015,41782283,703015
신화인터텍(주),056700,2014/12,30918212,32092110,38426821,0,34325370,0
신화인터텍(주),056700,2015/12,22426728,24431332,37027565,0,36354806,0
신화인터텍(주),056700,2016/12,23822502,24939354,34551643,0,32716123,0
신화인터텍(주),056700,2017/12,19403644,20364012,27406374,0,25665814,0
신화인터텍(주),056700,2018/12,19198083,17120511,37195814,0,25557702,0
신화인터텍(주),056700,2019/12,19384031,19783059,27134484,0,29771582,0
신흥에스이씨(주),243840,2017/12,8689732,17616258,15721690,0,18201944,0
신흥에스이씨(주),243840,2018/12,7634314,23825379,21016857,2666472,30584482,0
신흥에스이씨(주),243840,2019/12,4220527,17269450,30072328,5582388,38009883,0
쌍용씨앤이(주),003410,2011/12,261841789,221624574,266942715,1807544,389546230,1842507
쌍용씨앤이(주),003410,2012/12,283300026,238707928,239710459,1486224,383404132,1678197
쌍용씨앤이(주),003410,2013/12,132751334,195862703,239355813,3626352,363177127,4669260
쌍용씨앤이(주),003410,2014/12,122848872,187998420,219456463,1347146,320592651,2182430
쌍용씨앤이(주),003410,2015/12,91672717,160493371,216160424,407329,342972923,1037324
쌍용씨앤이(주),003410,2016/12,96681344,148563096,244943551,231666,367975257,673188
쌍용씨앤이(주),003410,2017/12,93960031,142464311,207222078,189118,335953199,666652
쌍용씨앤이(주),003410,2018/12,76019101,113599935,206160752,108754,310192287,1031906
쌍용씨앤이(주),003410,2019/12,74808035,106786182,198295201,104084,303795131,802313
쌍용자동차(주),003620,2011/12,264594196,264418716,144659796,0,136768667,0
쌍용자동차(주),003620,2012/12,380244210,380259503,197163666,0,188518518,0
쌍용자동차(주),003620,2013/12,455995938,456011418,199783257,0,190424090,0
쌍용자동차(주),003620,2014/12,367047418,367063797,157769207,0,155912325,0
쌍용자동차(주),003620,2015/12,432415649,432432183,151800114,0,151034088,0
쌍용자동차(주),003620,2016/12,482375280,482391330,218738512,0,212488160,0
쌍용자동차(주),003620,2017/12,526467392,526482552,195038354,6223160,187191428,539605
쌍용자동차(주),003620,2018/12,534719078,534943259,179134041,1332414,157304034,1332414
쌍용자동차(주),003620,2019/12,477054916,477370219,159356266,100000,121416355,100000
쌍용정보통신(주),010280,2011/12,34685741,34762733,52058345,0,52576368,0
쌍용정보통신(주),010280,2012/12,49011476,48520104,60682311,0,60994796,0
쌍용정보통신(주),010280,2013/12,41495242,41256049,38561520,0,39204727,0
쌍용정보통신(주),010280,2014/12,31943138,32102718,27278313,0,27852150,0
쌍용정보통신(주),010280,2015/12,34673004,35454390,35332498,0,37132109,0
쌍용정보통신(주),010280,2016/12,32752463,34164356,48126647,0,50599164,0
쌍용정보통신(주),010280,2017/12,24751140,24572678,14637344,0,14796189,0
쌍용정보통신(주),010280,2018/12,16635119,16734035,9835761,0,10252522,0
쌍용정보통신(주),010280,2019/12,14911155,15093232,8212571,0,8521968,0
써니전자(주),004770,2011/12,2533730,3345187,5181824,0,6360433,0
써니전자(주),004770,2012/12,2499341,2716867,4397276,0,5598824,0
써니전자(주),004770,2013/12,1901460,1915891,4360197,0,5140616,0
써니전자(주),004770,2014/12,1311128,1579581,4204703,0,4715895,0
써니전자(주),004770,2015/12,1147540,1958318,4224367,0,4674486,0
써니전자(주),004770,2016/12,963526,1370839,3742725,0,2773290,0
써니전자(주),004770,2017/12,1018558,1020164,3383467,0,2766688,0
써니전자(주),004770,2018/12,691782,959014,1944990,0,2299223,0
써니전자(주),004770,2019/12,1664087,1756019,2682820,0,2810650,0
씨비아이(주),013720,2011/12,2024476,,4652475,0,,
씨비아이(주),013720,2012/12,1948539,,4353400,0,,
씨비아이(주),013720,2013/12,1784637,,3877560,0,,
씨비아이(주),013720,2014/12,1792221,,4337074,0,,
씨비아이(주),013720,2015/12,1513408,,3598486,0,,
씨비아이(주),013720,2016/12,1565225,,4598356,0,,
씨비아이(주),013720,2017/12,1985909,,4343445,0,,
씨비아이(주),013720,2018/12,2221066,,4083099,0,,
씨비아이(주),013720,2019/12,1942094,,3181480,0,,
씨아이에스(주),222080,2015/12,,,,,,
씨아이에스(주),222080,2016/12,,,,,,
씨아이에스(주),222080,2017/12,2573004,25224128,12791740,0,29051351,0
씨아이에스(주),222080,2018/12,7588618,28019217,14446259,0,37741538,0
씨아이에스(주),222080,2019/12,4689013,,12354610,0,,
씨앤지하이테크(주),264660,2018/12,1059557,,17864914,0,,
씨앤지하이테크(주),264660,2019/12,1376750,,8675342,0,,
씨앤티85(주),056730,2011/12,2806589,3164102,7052528,0,4901493,0
씨앤티85(주),056730,2012/12,1829279,969760,4087807,0,3755173,0
씨앤티85(주),056730,2013/12,4815899,2943773,5135094,0,4259094,0
씨앤티85(주),056730,2014/12,1224173,777090,2072351,0,1796110,0
씨앤티85(주),056730,2015/12,1036115,1036115,5877980,0,5877980,0
씨앤티85(주),056730,2016/12,1012585,,2855578,0,,
씨앤티85(주),056730,2017/12,114915,114915,3030954,0,4349500,0
씨앤티85(주),056730,2018/12,37000,138885,3535882,0,2910167,0
씨앤티85(주),056730,2019/12,37000,37000,2884174,0,1362284,0
씨에스베어링(주),297090,2019/12,8311216,12598457,16446806,0,16158324,0
씨에스윈드(주),112610,2014/12,18521822,14382307,95520377,0,48881138,0
씨에스윈드(주),112610,2015/12,18054043,24878244,120719634,0,70111711,0
씨에스윈드(주),112610,2016/12,34017134,23241208,83616264,0,75011772,0
씨에스윈드(주),112610,2017/12,40411347,15354517,89574043,0,86498533,0
씨에스윈드(주),112610,2018/12,55189330,59057769,119933467,0,144570174,0
씨에스윈드(주),112610,2019/12,82003958,91521796,119116185,0,156506075,0
씨제이(주),001040,2011/12,0,857107193,0,0,1983715341,0
씨제이(주),001040,2012/12,0,1190114737,0,0,2196139303,28590460
씨제이(주),001040,2013/12,0,1198161316,0,0,2437117948,63310637
씨제이(주),001040,2014/12,0,1302361117,0,0,2618315342,46682972
씨제이(주),001040,2015/12,0,1398350609,0,0,2765785196,35708735
씨제이(주),001040,2016/12,0,1762992046,0,0,3400773138,50516217
씨제이(주),001040,2017/12,0,2034998735,0,0,3664958170,92433659
씨제이(주),001040,2018/12,0,2088316945,0,0,3664233113,143111062
씨제이(주),001040,2019/12,0,2743572555,0,0,3672406462,147756630
씨제이대한통운(주),000120,2011/12,203508946,188482127,406124504,0,428241135,0
씨제이대한통운(주),000120,2012/12,191000359,186445040,378220294,0,408844172,0
씨제이대한통운(주),000120,2013/12,297983372,341668380,614173919,0,700739309,0
씨제이대한통운(주),000120,2014/12,315895916,322851896,678115733,0,756667476,0
씨제이대한통운(주),000120,2015/12,365050706,390689710,717155657,0,803888388,0
씨제이대한통운(주),000120,2016/12,423484979,587109362,738090096,0,1066712382,0
씨제이대한통운(주),000120,2017/12,464798104,700583305,804489273,0,1313100025,0
씨제이대한통운(주),000120,2018/12,492376612,823066860,848763542,0,1533315709,0
씨제이대한통운(주),000120,2019/12,498191803,867577340,741383807,67809158,1388198562,67809158
씨제이바이오사이언스(주),311690,2019/12,288861,288861,96299,0,96299,0
씨제이씨지브이(주),079160,2011/12,45498318,58452876,43257343,0,52016212,0
씨제이씨지브이(주),079160,2012/12,65995822,77146315,47283311,0,55154849,0
씨제이씨지브이(주),079160,2013/12,50801119,60086519,63454001,0,81637916,0
씨제이씨지브이(주),079160,2014/12,72307716,89245122,76219726,0,106756956,619254
씨제이씨지브이(주),079160,2015/12,61531698,84234647,78030948,0,117371288,597122
씨제이씨지브이(주),079160,2016/12,66419989,117029866,85560568,0,154111158,978817
씨제이씨지브이(주),079160,2017/12,68320727,117985997,86191080,0,176754278,26348457
씨제이씨지브이(주),079160,2018/12,68957416,121477399,78301558,0,171935634,32629564
씨제이씨지브이(주),079160,2019/12,76666246,120865371,89401958,0,187229845,30963942
씨제이씨푸드(주),011150,2011/12,7496078,9399458,14740594,0,16033222,0
씨제이씨푸드(주),011150,2012/12,12893140,,14330423,0,,
씨제이씨푸드(주),011150,2013/12,10048148,,13188165,0,,
씨제이씨푸드(주),011150,2014/12,11355777,,25288078,0,,
씨제이씨푸드(주),011150,2015/12,6255763,,3220109,2932,,
씨제이씨푸드(주),011150,2016/12,13165384,,17387561,2932,,
씨제이씨푸드(주),011150,2017/12,13673102,,14875796,0,,
씨제이씨푸드(주),011150,2018/12,10142780,,16329059,0,,
씨제이씨푸드(주),011150,2019/12,12449348,,2161634,0,,
씨제이제일제당(주),097950,2011/12,124789312,466575116,524142888,0,1255620563,0
씨제이제일제당(주),097950,2012/12,327457968,638530062,459406107,0,1183513521,0
씨제이제일제당(주),097950,2013/12,341687787,720032707,422525994,0,1386277605,0
씨제이제일제당(주),097950,2014/12,348947284,829508678,374096295,0,1566680827,0
씨제이제일제당(주),097950,2015/12,293579405,849032607,397475696,0,1644242531,0
씨제이제일제당(주),097950,2016/12,319829504,1113728302,462249183,0,2047350841,0
씨제이제일제당(주),097950,2017/12,377251341,1291759319,480365104,0,2269991595,0
씨제이제일제당(주),097950,2018/12,499104699,1351497082,533750443,0,2585302713,40887485
씨제이제일제당(주),097950,2019/12,775530837,1929949275,361290979,0,2802511200,69873996
씨제이프레시웨이(주),051500,2011/12,178582195,181083769,135823889,0,138410011,0
씨제이프레시웨이(주),051500,2012/12,214123655,219524880,162027520,0,170954525,0
씨제이프레시웨이(주),051500,2013/12,200614048,206082731,224389687,0,232089602,0
씨제이프레시웨이(주),051500,2014/12,222467733,234743250,229190579,0,208347936,0
씨제이프레시웨이(주),051500,2015/12,236734062,250159784,266369398,0,226326181,0
씨제이프레시웨이(주),051500,2016/12,248178256,270112269,289869933,0,264671990,0
씨제이프레시웨이(주),051500,2017/12,223582563,252282130,305327918,0,285391978,0
씨제이프레시웨이(주),051500,2018/12,219129978,242997129,268643382,0,219794363,0
씨제이프레시웨이(주),051500,2019/12,235626129,260734047,284045946,22626450,261659050,0
씨케이에이치푸드앤헬스리미티드,900120,2011/06,,10551268,,,50936216,0
씨케이에이치푸드앤헬스리미티드,900120,2012/06,,15339716,,,75789135,0
씨케이에이치푸드앤헬스리미티드,900120,2013/06,,14745763,,,79264436,0
씨케이에이치푸드앤헬스리미티드,900120,2014/06,,15881521,,,75685469,0
씨케이에이치푸드앤헬스리미티드,900120,2015/06,,19507775,,,90914801,0
씨케이에이치푸드앤헬스리미티드,900120,2016/06,,17119756,,,75694190,0
씨케이에이치푸드앤헬스리미티드,900120,2017/06,,12180360,,,25863352,0
씨케이에이치푸드앤헬스리미티드,900120,2018/06,,32602823,,,44410362,0
씨케이에이치푸드앤헬스리미티드,900120,2019/06,,18069444,,,29684822,0
